post_date,transaction_id,tag_no,unit,cost_center,entry_time,exit_time,toll_loc_name_start,entry_plaza,toll_loc_name_end,exit_plaza,toll_class,agency,amount,transactiondesc
2025-10-15,107955800096354,B6010119955,8347,,2025-10-14 12:19:42+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,2.07,
2025-10-12,319944716537036,B5010022273,420663,,2025-10-10 06:45:20+00:00,,Flint Bridge/State Line,CHR-FLTBRG-01,nan,-,,OTA,2.7,
2025-10-11,277871011768166,B5010017609,8441,,2025-10-10 13:33:50+00:00,,gpw-mokml-50,GPW-MOKML,nan,-,,HCTRA,5.6,
2025-10-13,137205477276876,B6010035637,8349,,2025-10-12 07:53:55+00:00,,gpw-cmbml-21,GPW-CMBML,nan,-,,HCTRA,6.84,
2025-10-14,286757183571587,B6010075205,8644,,2025-10-12 13:50:14+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-10,147951524763380,B6010039125,8346,,2025-10-08 11:09:11+00:00,,SH183-RGLRW Regal Row,SH183-RGLRW-40,nan,-,,NTTA,1.28,
2025-10-15,147395152125049,B6010086526,8655,,2025-10-14 09:05:26+00:00,,Hillcroft Ave.,SHT-HILL-70,nan,-,,HCTRA,4.0,
2025-10-09,274413885635240,B6010057263,S23027,,2025-10-08 16:44:40+00:00,,Lawrence US-59S  Lecompton K-10,KTA-KTA201WB,nan,-,,KTA,0.24,
2025-10-13,296396987174992,B6010219249,8309,,2025-10-11 16:20:27+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-13,716370967129349,B6010087000,8651,,2025-10-11 10:32:05+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-12,153160491446715,B5010065476,S23032,,2025-10-11 08:01:36+00:00,,Exit 255 - U.S. 74 (West),M02,nan,-,,NCTA,0.3,
2025-10-11,301060705034873,B5010058944,206,,2025-10-10 00:19:20+00:00,,El Dorado US-77  US-254,KTA-KTA073SB,nan,-,,KTA,0.69,
2025-10-12,697383403603475,B6010174780,S17033,,2025-10-10 22:09:24+00:00,,Sam Houston South Plaza,SHT-SAMS-08,nan,-,,HCTRA,1.35,
2025-10-11,253041785160949,B6010311324,8448,,2025-10-09 06:41:32+00:00,,Denton Tap Main Lane Gantry (MLG1),SRT-MLG1-12,nan,-,,NTTA,2.96,
2025-10-16,108474856702716,B6010125738,S24038,,2025-10-14 02:38:37+00:00,,Mainline Plaza,101,nan,-,,VDOT,7.25,
2025-10-15,164072372146766,B5010065474,S23015,,2025-10-13 21:37:20+00:00,,Exit 259 - Unionville-Indian Trail Road,M05,nan,-,,NCTA,0.22,
2025-10-12,167563372722291,B6010119884,8406,,2025-10-10 21:00:02+00:00,,130-sh21x-01 4102,13C-HC21X,nan,-,,HCTRA,4.8,
2025-10-12,187173378640508,B6010057263,S23027,,2025-10-11 03:51:07+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,0.72,
2025-10-12,315741696627231,C718HR-TN,S24024,,2025-10-10 21:17:54+00:00,,Exit 257 - Indian Trail-Fairview Road,M03,nan,-,,NCTA,0.36,
2025-10-10,397919950908104,B6010057268,S23012,,2025-10-08 21:14:08+00:00,,Exit 255 - U.S. 74 (West),M01,nan,-,,NCTA,0.3,
2025-10-13,170541380775155,B5010058921,420661,,2025-10-11 06:48:07+00:00,,US 75-Glenpool,CRK-75GLPL-02,nan,-,,OTA,0.98,
2025-10-12,259841727632589,B6010057267,S23029,,2025-10-10 21:25:42+00:00,,jkt-wstrn,JKT-WSTRN-05,nan,-,,OTA,1.08,
2025-10-15,889452497200044,B5010063664,9113,,2025-10-14 16:37:54+00:00,,Lewis and Clark Bridge,ECN,nan,-,,RIVERLIN,13.33,
2025-10-11,182200294896076,C903HR-TN,S24018,,2025-10-09 10:47:51+00:00,,SR836 East (at 17th Ave),D40,nan,-,,FDOT,0.66,
2025-10-12,117842023242678,B6010086518,8432,,2025-10-11 15:00:17+00:00,,Belt Line Road (BELRD),DNT-BELRD-02,nan,-,,NTTA,1.8,
2025-10-16,300044882130077,B5010060221,8152,,2025-10-14 14:14:33+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-15,312985855770287,B5010022290,S22013,,2025-10-14 13:55:42+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,0.77,
2025-10-12,116683039687700,B6010057263,S23027,,2025-10-11 04:13:37+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-09,212606871895205,B6010039125,8346,,2025-10-07 20:33:55+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-13,219495486830707,B6010119922,8348,,2025-10-11 07:59:03+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-09,229875624491786,B6010105963,8316,,2025-10-08 15:47:48+00:00,,Merritt Main Lane Gantry (MLG5),PGBT-MLG5-02,nan,-,,NTTA,8.92,
2025-10-09,420402279747292,B5010036855,266,,2025-10-08 00:32:35+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-11,187767867385709,B6010057263,S23027,,2025-10-10 20:28:00+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-10,112793979402683,B6010066068,S24024,,2025-10-07 21:33:47+00:00,,Exit 255 - U.S. 74 (West),M01,nan,-,,NCTA,0.3,
2025-10-08,165776645136142,B6010039125,8346,,2025-10-07 20:50:52+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-09,595228559335090,B6010039104,8332,,2025-10-08 13:39:50+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-09,508626092238780,B5010065476,S23032,,2025-10-08 07:54:12+00:00,,Exit 264 - U.S. 601,M10,nan,-,,NCTA,0.29,
2025-10-13,212285391307437,B6010205436,1247,,2025-10-12 14:59:19+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-11,180302819470879,B6010035659,8546,,2025-10-09 16:04:55+00:00,,Shady Grove Road (SHGRD),PGBW-SHGRD-02,nan,-,,NTTA,2.28,
2025-10-15,134168469039578,B6010174710,8603,,2025-10-14 08:38:25+00:00,,gpw-spnml-51,GPW-SPNML,nan,-,,HCTRA,10.04,
2025-10-12,104968361328457,B6010205368,8513,,2025-10-10 09:59:25+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-13,674354372208338,B5010061401,8517,,2025-10-09 07:08:04+00:00,,130-skysp-02 4104,13C-SKYSB,nan,-,,HCTRA,12.73,
2025-10-16,161732511798830,B6010119921,8417,,2025-10-14 19:24:33+00:00,,John F Kennedy Bridge-RiverLink,DTS,nan,-,,RIVERLIN,13.33,
2025-10-15,299923432723948,U782210-TN,18025,,2025-10-11 08:26:50+00:00,,Wycliff Main Lane Gantry (MLP1),DNT-MLP1-06,nan,-,,NTTA,11.64,
2025-10-11,141767414844026,B6010057268,S23012,,2025-10-09 21:08:38+00:00,,Exit 259 - Unionville-Indian Trail Road,M05,nan,-,,NCTA,0.22,
2025-10-13,274208532727392,B5010022294,224320,,2025-10-11 04:46:53+00:00,,I-35,JKT-I35-04,nan,-,,OTA,0.66,
2025-10-12,125149531763829,B6010205371,8401,,2025-10-11 13:35:08+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-12,266782581350479,B6010057263,S23027,,2025-10-11 03:59:20+00:00,,Lawrence US-59S  Lecompton K-10,KTA-KTA201WB,nan,-,,KTA,0.24,
2025-10-15,251587874308831,B6010125735,S24018,,2025-10-10 08:37:13+00:00,,SR874 South (at SR826),S60,nan,-,,MDX,0.47,
2025-10-10,639750551082233,B6010107803,8660,,2025-10-08 15:49:58+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-11,283267444226656,B6010311324,8448,,2025-10-09 06:58:22+00:00,,Custer Main Lane Gantry (MLG3),SRT-MLG3-11,nan,-,,NTTA,10.56,
2025-10-12,644171914837843,B5010058928,S23000,,2025-10-11 05:42:51+00:00,,249a-fm1488-20,249-148ML-20/21/22,nan,-,,HCTRA,1.99,
2025-10-15,192342457718805,B6010204230,8516,,2025-10-14 12:40:40+00:00,,gpw-cfml-21,GPW-CFML,nan,-,,HCTRA,6.08,
2025-10-15,404182083492020,B6010105963,8316,,2025-10-14 00:50:35+00:00,,John F Kennedy Bridge-RiverLink,DTS,nan,-,,RIVERLIN,13.33,
2025-10-10,163253519789569,B5010022273,420663,,2025-10-08 09:15:48+00:00,,Flint Bridge/State Line,CHR-FLTBRG-01,nan,-,,OTA,2.7,
2025-10-12,308002324754131,B6010125738,S24038,,2025-10-10 02:47:15+00:00,,Washington-Dulles Access and Toll Road MLP,078,nan,-,,VDOT,4.0,
2025-10-15,319737142526770,B6010039141,8312,,2025-10-14 10:36:59+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,2.62,
2025-10-15,520886671339501,B6010119955,8347,,2025-10-14 14:36:32+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-10,275712904867710,B5010065476,S23032,,2025-10-09 06:54:34+00:00,,Exit 260 - N. Rocky River Road,M08,nan,-,,NCTA,0.63,
2025-10-11,222807244588365,B6010311304,None,,2025-10-09 18:36:57+00:00,,61 - Aurora Mainline,61,nan,-,,ILTOLL,8.15,
2025-10-12,165824204157389,B6010065788,8115,,2025-10-09 10:49:03+00:00,,I35W-Golden Triangle Entrance,I35W-GOLDENTRI-21,nan,-,,NTTA,25.8,
2025-10-12,279728491021845,B5010022314,224319,,2025-10-09 22:22:01+00:00,,jkt-wstrn,JKT-WSTRN-05,nan,-,,OTA,2.04,
2025-10-11,160104748446404,B6010105872,8437,,2025-10-10 10:14:01+00:00,,Prairie Creek Mainline,NE49-PCMN-01,nan,-,,CTRMA,7.56,
2025-10-15,246455442535060,B6010075128,8632,,2025-10-14 16:38:06+00:00,,43 - I-80 WB,43,nan,-,,ILTOLL,6.1,
2025-11-11,146131902788831,V5307HY-TN,265,,2025-10-11 06:52:08+00:00,,249a-fm1488-20,249-148ML-20/21/22,nan,-,,HCTRA,11.96,
2025-10-12,250491261415392,B5010058942,259,,2025-10-11 05:25:18+00:00,,Eastern Terminal,KTA-KTA217WB,nan,-,,KTA,3.45,
2025-10-13,254528501651958,B5010022294,224320,,2025-10-10 23:06:54+00:00,,I-35,CIM-177ML-13,nan,-,,OTA,1.16,
2025-10-15,124787601318854,B6010065780,9076,,2025-10-13 18:03:12+00:00,,Walters,HEB-WALTRS-10,nan,-,,OTA,2.32,
2025-10-15,296177872760464,B5010063666,8204,,2025-10-14 07:25:17+00:00,,Chelyan (Toll Plaza C),C,nan,-,,WVPEDTA,13.0,
2025-10-13,261625745131666,B6010075119,8621,,2025-10-12 15:40:12+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-13,321506593103012,B6010107807,8659,,2025-10-12 11:37:38+00:00,,Lewis and Clark Bridge,ECS,nan,-,,RIVERLIN,13.33,
2025-10-16,103760574817199,B6010075145,8633,,2025-10-14 13:11:16+00:00,,T 336,T336,nan,-,,PTC,6.04,
2025-10-16,142398278713107,B6010204230,8516,,2025-10-14 12:36:15+00:00,,gpw-obml-50,GPW-OBML,nan,-,,HCTRA,4.8,
2025-10-12,225328551992396,B5010017609,8441,,2025-10-10 13:16:48+00:00,,gpw-cmbml-21,GPW-CMBML,nan,-,,HCTRA,6.84,
2025-10-13,176984220732924,B6010174719,214,,2025-10-10 05:39:32+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-09,nan,-,,HCTRA,7.0,
2025-10-10,272717256944460,B6010075444,8634,,2025-10-09 12:22:03+00:00,,Sam Houston Central Plaza,SHT-SAMC-10,nan,-,,HCTRA,7.0,
2025-10-12,388352598116129,B6010039119,8421,,2025-10-11 18:09:24+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-10,102298838560940,B6010107803,8660,,2025-10-09 12:56:04+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-17,200909269643122,B6010057279,S24005,,2025-10-10 04:31:39+00:00,,heb-chickml,HEB-CHICKML-13,nan,-,,OTA,2.25,
2025-10-14,265138700203528,B5010022290,S22013,,2025-10-09 21:46:25+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.1,
2025-10-11,921273109887711,B6010174786,S20046,,2025-10-08 16:14:53+00:00,,JFK : John F. Kennedy Memorial Highway,JFK,nan,-,,MdTA,48.0,
2025-10-15,226389680192561,B6010057263,S23027,,2025-10-13 17:09:08+00:00,,I-35,JKT-I35-04,nan,-,,OTA,0.66,
2025-10-14,985092213026341,B6010086561,8654,,2025-10-13 12:37:54+00:00,,West Plaza,1851,nan,-,,SCNT,7.6,
2025-10-09,257924751025631,B5010060218,8185,,2025-10-08 09:54:58+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-11,208608520539451,B6010174711,79,,2025-10-09 22:34:38+00:00,,East Main Plaza (78th Street),T65,nan,-,,FDOT,2.13,
2025-10-12,314150563514108,B6010065788,8115,,2025-10-11 15:55:08+00:00,,Haysville-Derby 71st  Mulvane K-53,KTA-KTA036SB,nan,-,,KTA,0.83,
2025-10-11,283139019059068,1662894601106,216,,2025-10-08 03:44:37+00:00,,Sam Houston Ship Channel Bridge,SHT-SHIP-42,nan,-,,HCTRA,8.0,
2025-10-11,249984070252738,B6010172695,274,,2025-10-09 23:02:45+00:00,,East Main Plaza (78th Street),T65,nan,-,,FDOT,8.52,
2025-10-11,324327009118150,B6010219218,8402,,2025-10-10 11:50:40+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-15,206910519210874,B6010075122,8612,,2025-10-14 13:02:32+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,8.8,
2025-10-14,258065441651374,B6010086458,8643,,2025-10-13 08:32:30+00:00,,Pax (Toll Plaza B),B,nan,-,,WVPEDTA,13.0,
2025-10-09,283728095211431,B5010017609,8441,,2025-10-08 13:06:53+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,8.8,
2025-10-14,430689941501311,B6010107768,8509,,2025-10-13 10:18:32+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-14,196827379676781,B6010039142,7961,,2025-10-13 20:09:42+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,2.62,
2025-10-18,696393586332321,B5010022290,S22013,,2025-10-14 12:53:48+00:00,,Council Grove US-56  Emporia,KTA-KTA146NB,nan,-,,KTA,0.96,
2025-10-12,202270345471340,B5010022318,255,,2025-10-10 11:09:06+00:00,,jkt-us77,JKT-US77-11,nan,-,,OTA,2.27,
2025-10-15,190181780167780,B6010204230,8516,,2025-10-14 12:28:54+00:00,,gpw-cmbml-21,GPW-CMBML,nan,-,,HCTRA,6.84,
2025-10-12,585396076614431,B6010065788,8115,,2025-10-11 15:38:16+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-10-12,736927927980171,1662893701108,207,,2025-10-09 21:31:48+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-04,nan,-,,HCTRA,7.0,
2025-10-12,197350509847226,B6010205371,8401,,2025-10-10 14:35:26+00:00,,Sam Houston Central Plaza,SHT-SAMC-11,nan,-,,HCTRA,7.0,
2025-10-11,210016920840009,B6010107803,8660,,2025-10-10 17:11:45+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,2.07,
2025-10-11,325607130699976,B6010205371,8401,,2025-10-10 14:14:56+00:00,,South Main / US 90,SHT-US90-90,nan,-,,HCTRA,4.0,
2025-10-11,195298390477597,B6010057268,S23012,,2025-10-10 07:45:01+00:00,,Exit 266 - Morgan Mill Road,M12,nan,-,,NCTA,0.64,
2025-10-13,154591563823572,B6010039142,7961,,2025-10-11 07:17:03+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-12,167131764784787,B6010107779,8658,,2025-10-11 09:59:55+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-12,203908123153599,B6010174721,77,,2025-10-11 03:35:22+00:00,,0X - Golden Glades Plaza,006300,nan,-,,FDOT,4.64,
2025-10-12,975989566430618,410462470,S20034,,2025-10-10 22:04:34+00:00,,96 - Forest Boulevard,096,nan,-,,FDOT,0.35,
2025-10-14,862844652598149,B5010055206,8501,,2025-10-10 10:36:40+00:00,,Sam Houston SW Plaza,SHT-SAMSW-08,nan,-,,HCTRA,7.0,
2025-10-09,297433561004292,B6010204259,8425,,2025-10-08 06:40:27+00:00,,Belt Line Main Lane Gantry (MLP10),PGBT-MLP10-13,nan,-,,NTTA,2.96,
2025-10-09,550097263222924,B5010065476,S23032,,2025-10-08 07:56:55+00:00,,Exit 260 - N. Rocky River Road,M08,nan,-,,NCTA,0.63,
2025-10-09,477729597520913,B6010205436,1247,,2025-10-08 08:24:40+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,2.18,
2025-10-09,158468817038408,B6010205357,1116,,2025-10-08 08:49:29+00:00,,42 - I-57/147th St (Illinois 83),42,nan,-,,ILTOLL,8.15,
2025-10-15,112575177126433,B6010039141,8312,,2025-10-14 10:59:47+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-15,237078497169383,B6010075118,8620,,2025-10-14 06:50:53+00:00,,35 - Cermak Mainline (22nd St),35,nan,-,,ILTOLL,8.15,
2025-10-16,279704709912302,B6010052915,8606,,2025-10-14 09:45:58+00:00,,A 27,A27,nan,-,,PTC,7.44,
2025-10-11,151949664754193,B5010058942,259,,2025-10-10 04:47:22+00:00,,East Topeka: I-70,KTA-KTA183WB,nan,-,,KTA,0.28,
2025-10-14,218386648642265,B5010058944,206,,2025-10-13 22:59:37+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-11,229280777783378,B6010119859,8338,,2025-10-10 04:11:24+00:00,,I35W-Golden Triangle Entrance,I35W-GOLDENTRI-21,nan,-,,NTTA,7.8,
2025-10-13,240958813406171,B5010058928,S23000,,2025-10-11 05:54:44+00:00,,Tomball Tollway Mainlane,TMB-NPTML-10,nan,-,,HCTRA,1.35,
2025-10-12,250833997018914,B6010125735,S24018,,2025-10-10 20:33:02+00:00,,47 - Miramar Plaza,047,nan,-,,FDOT,1.16,
2025-10-13,153636473055443,B6010205359,8529,,2025-10-12 16:20:01+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-13,326977349752420,B6010119922,8348,,2025-10-12 11:56:41+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-09,282731423300247,B5010017818,9115,,2025-10-08 15:56:06+00:00,,61 - Aurora Mainline,61,nan,-,,ILTOLL,8.15,
2025-10-14,323510454570451,B6010086985,8554,,2025-10-12 10:41:53+00:00,,US 75-Glenpool,CRK-75GLPL-02,nan,-,,OTA,2.98,
2025-10-15,194577860359000,B6010174710,8603,,2025-10-14 09:11:28+00:00,,Mainline Plaza: East of I-45,GPW-HRDML,nan,-,,HCTRA,2.2,
2025-10-16,227562403519595,B6010065780,9076,,2025-10-14 09:56:15+00:00,,130-skysp-02 4104,13C-SKYSB,nan,-,,HCTRA,12.73,
2025-10-18,700929900809308,B5010022290,S22013,,2025-10-14 12:12:20+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.24,
2025-10-14,178729744940463,B5010022290,S22013,,2025-10-09 16:11:42+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,1.68,
2025-10-11,338600746627705,B6010125735,S24018,,2025-10-10 00:11:14+00:00,,150 - Midway Road,150,nan,-,,FDOT,0.86,
2025-10-13,151236837985590,B6010075120,8622,,2025-10-12 08:44:47+00:00,,Hardy North Plaza,HDY-HDYN-09,nan,-,,HCTRA,7.0,
2025-10-15,197204322355207,B6010205367,8427,,2025-10-14 17:09:07+00:00,,Eldridge,KTY-ELDRE-01,nan,-,,HCTRA,7.0,
2025-10-13,180506717872402,B5010061406,8525,,2025-10-12 13:21:05+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,4.36,
2025-10-15,309901099767421,B6010039141,8312,,2025-10-14 12:08:42+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-17,137472605846814,B6010057279,S24005,,2025-10-08 04:42:19+00:00,,heb-chickml,HEB-CHICKML-13,nan,-,,OTA,2.25,
2025-10-09,702139922294034,B6010035670,8547,,2025-10-08 09:25:34+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.69,
2025-10-19,314529065324008,B6010057279,S24005,,2025-10-14 06:32:41+00:00,,heb-chickml,HEB-CHICKML-13,nan,-,,OTA,2.25,
2025-10-12,227106306383382,B6010052898,8615,,2025-10-10 15:35:07+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-13,548484801345838,B6010174719,214,,2025-10-10 21:49:27+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-04,nan,-,,HCTRA,7.0,
2025-10-12,275021087525482,B6010107803,8660,,2025-10-11 07:56:58+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-11-13,108771343321422,V5307HY-TN,265,,2025-10-14 13:20:53+00:00,,Sam Houston North Plaza,SHT-SAMN-12,nan,-,,HCTRA,8.4,
2025-10-15,260727706999198,B5010048788,76,,2025-10-14 03:58:20+00:00,,Sam Houston Ship Channel Bridge,SHT-SHIP-42,nan,-,,HCTRA,8.0,
2025-10-18,307007694002726,B5010022290,S22013,,2025-10-14 15:57:36+00:00,,Haysville-Derby 71st  Mulvane K-53,KTA-KTA036SB,nan,-,,KTA,0.29,
2025-10-10,148565530621938,B6010172695,274,,2025-10-09 14:07:02+00:00,,0.4 - Mainline Plaza (Z-Move),4CO,nan,-,,FDOT,2.28,
2025-10-10,244917330546444,1662894601106,216,,2025-10-08 22:13:42+00:00,,sht-samne-05 samn,SHT-SAMNE-05,nan,-,,HCTRA,7.0,
2025-10-16,315206862775378,B5010022294,224320,,2025-10-14 06:17:05+00:00,,I-35,JKT-I35-04,nan,-,,OTA,0.66,
2025-10-14,157083875903073,B5010022290,S22013,,2025-10-09 16:31:32+00:00,,Council Grove US-56  Emporia,KTA-KTA146NB,nan,-,,KTA,0.96,
2025-10-10,236866921778879,B6010174711,79,,2025-10-08 22:32:30+00:00,,East Main Plaza (78th Street),T65,nan,-,,FDOT,8.52,
2025-10-13,112287594570018,B6010035637,8349,,2025-10-12 07:27:10+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,8.8,
2025-10-13,198841551669762,570164T-TN,15076,,2025-10-09 19:42:10+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-09,nan,-,,HCTRA,8.4,
2025-10-10,500471431101143,B6010057263,S23027,,2025-10-09 12:41:43+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-17,105416555631946,B5010022290,S22013,,2025-10-13 13:53:22+00:00,,Wichita US-54  K-15,KTA-KTA047NB,nan,-,,KTA,0.24,
2025-10-11,276373442810920,B6010087081,8519,,2025-10-09 15:52:30+00:00,,West Renner Road (WRERD),PGBT-WRERD-03,nan,-,,NTTA,2.08,
2025-10-11,310128535506000,B6010204235,8510,,2025-10-10 13:29:23+00:00,,Wilcrest,KTY-WLCRW-01,nan,-,,HCTRA,7.0,
2025-10-14,273616893094333,B6010108042,8618,,2025-10-12 17:14:11+00:00,,5 - Belvidere Mainline,5,nan,-,,ILTOLL,16.3,
2025-10-09,278493653738868,B6010204259,8425,,2025-10-08 06:51:57+00:00,,Frankford Main Lane Gantry (MLP8),PGBT-MLP8-13,nan,-,,NTTA,6.2,
2025-10-12,258353507584929,B6010039104,8332,,2025-10-09 10:21:06+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-12,326856948319457,B5010048788,76,,2025-10-10 21:53:23+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-04,nan,-,,HCTRA,7.0,
2025-10-17,563793306244015,B5010022290,S22013,,2025-10-13 16:45:05+00:00,,Lawrence US-59S  Lecompton K-10,KTA-KTA201WB,nan,-,,KTA,0.24,
2025-10-18,400103824844326,B5010022290,S22013,,2025-10-14 16:10:56+00:00,,Mulvane K-53  US-160,KTA-KTA021SB,nan,-,,KTA,0.67,
2025-10-11,294352057994811,B6010057263,S23027,,2025-10-10 14:08:55+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.14,
2025-10-12,186351264428829,B6010039119,8421,,2025-10-11 17:50:38+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-13,334977393263190,B6010205368,8513,,2025-10-09 14:42:49+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-14,771259986164262,B6010052873,8317,,2025-10-12 20:00:19+00:00,,290/130 Flyover,SH 130 DIRECT C,nan,-,,CTRMA,3.0,
2025-10-10,203692692666880,B6010119955,8347,,2025-10-09 12:08:17+00:00,,Abraham Lincoln Bridge,DTN,nan,-,,RIVERLIN,13.33,
2025-10-16,217580105680283,B6010057279,S24005,,2025-10-09 06:45:44+00:00,,Western,JKT-SFML-01,nan,-,,OTA,1.56,
2025-10-10,459186794622404,B5010061403,8524,,2025-10-09 12:10:23+00:00,,Exit 255 - U.S. 74 (West),M02,nan,-,,NCTA,1.2,
2025-10-12,308161011917164,B5010061401,8517,,2025-10-10 07:16:17+00:00,,Sam Houston North Plaza,SHT-SAMN-05,nan,-,,HCTRA,7.0,
2025-10-18,271534890175385,B5010022290,S22013,,2025-10-14 14:06:56+00:00,,El Dorado US-77  US-254,KTA-KTA073SB,nan,-,,KTA,0.24,
2025-10-15,885850066963592,B6010057268,S23012,,2025-10-13 21:25:38+00:00,,Exit 257 - Indian Trail-Fairview Road,M03,nan,-,,NCTA,0.36,
2025-10-12,591322077127552,B5010060221,8152,,2025-10-11 13:01:18+00:00,,Hardy South Plaza,HDY-HDYS-10,nan,-,,HCTRA,7.0,
2025-10-15,176852729024832,B5010022290,S22013,,2025-10-14 15:45:39+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.14,
2025-10-10,110268464111177,B6010075444,8634,,2025-10-08 07:45:08+00:00,,Giles Lane Mainline Plaza,905019,nan,-,,CTRMA,5.96,
2025-10-09,295523879150236,B6010057268,S23012,,2025-10-08 07:52:50+00:00,,Exit 264 - U.S. 601,M10,nan,-,,NCTA,0.29,
2025-10-10,276350786150508,B6010065788,8115,,2025-10-09 16:23:59+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,2.62,
2025-10-12,798988478151323,B6010039119,8421,,2025-10-11 18:15:35+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
